ATP	Glucose	ADP	Glc6P	Fru6P	Fru1,6BP	Fru2,6BP	DHAP	Gly3P	1,3BPG	NAD	NADH	Pi	3PG	2PG	PEP	PYR	LACin	PHP	SER	PSER	Ery4P	6PG	CIT	GLY	Glycogen_n+1	AMP	Xy5P	Glc1P	UDPG	UTP	PPi	UDP	Glycogen_n	GlucoseOut	LACout	SerineOut	GlycineOut	
0.799739	14.3691	1.75886	0.996156	0.372506	2.38784e-05	0.0043	0.00156936	4.81891e-05	2.07831e-06	1.38744	0.00256034	4	0.00981276	0.00190579	0.0113189	2.60563e-09	1.01516e-05	0.00120175	0.000211084	0.000200119	0.016	0.39	1.7	0.000267618	254.732	8.44141	0.016	18.3433	2.62722e-08	2.13536e-09	8.13221e-07	0.273	15.2679	20	1e-05	1e-05	1e-05	
0.134704	18.0152	0.764221	0.33631	0.12496	1.11718e-05	0.0043	0.0013112	4.06952e-05	3.14766e-07	1.38459	0.00540837	4	0.00378239	0.000571876	0.00133253	0.0014952	0.00127036	0.000212764	8.34356e-05	0.000140313	0.016	0.39	1.7	0.00021004	223.833	10.1011	0.016	6.04239	1.97878e-08	1.17313e-09	1.08727e-06	0.273	46.1674	20	1e-05	1e-05	1e-05	
0.194098	16.1265	0.936184	0.532344	0.232162	1.14283e-05	0.0043	0.00133361	4.45574e-05	3.9991e-07	1.38672	0.00327851	4	0.00336731	0.000593537	0.00216316	0.000673113	0.000990986	0.000458442	0.000128097	0.000124412	0.016	0.39	1.7	0.000152003	242.663	9.86972	0.016	9.56862	3.74999e-08	2.38011e-09	1.47485e-06	0.273	27.3369	20	1e-05	1e-05	1e-05	
1.67751	11.1324	2.23892	3.6294	1.39083	5.65468e-05	0.0043	0.00238842	7.82109e-05	4.16171e-06	1.38846	0.00154184	4	0.0230064	0.00389317	0.0159299	3.2351e-11	8.74772e-06	0.00288056	0.000467608	0.000528006	0.016	0.39	1.7	0.00106426	264.652	7.08357	0.016	64.114	2.40902e-07	2.86938e-08	2.30448e-05	0.273	5.34807	20	1e-05	1e-05	1e-05	
0.123024	19.1457	0.734124	0.718699	0.289931	5.84628e-06	0.0043	0.000513506	2.04155e-05	1.63475e-07	1.38026	0.00974072	4	0.00131319	0.000214735	0.00029896	0.000271649	0.000387391	0.000147267	2.6506e-05	2.98043e-05	0.016	0.39	1.7	6.4157e-05	240.482	10.1429	0.016	13.1848	2.38064e-08	2.99552e-09	8.89993e-07	0.273	29.5178	20	1e-05	1e-05	1e-05	
0.069285	17.6002	0.571445	0.434162	0.209139	3.98735e-06	0.0043	0.000581416	2.10293e-05	8.97491e-08	1.38584	0.00416043	4	0.0011315	0.000178896	0.000341479	0.000374074	0.000687584	0.000429457	0.000104726	5.38644e-05	0.016	0.39	1.7	9.26444e-05	213.003	10.3593	0.016	8.04746	1.19426e-08	8.73312e-10	3.48051e-07	0.273	56.9966	20	1e-05	1e-05	1e-05	
0.217074	16.1567	0.932251	1.4622	0.539281	1.93761e-05	0.0043	0.00130777	5.46708e-05	5.55584e-07	1.38485	0.00515361	4	0.00404618	0.000728995	0.0015461	0.000456769	0.000810187	0.000571566	0.000103501	9.76316e-05	0.016	0.39	1.7	0.000366228	253.479	9.85067	0.016	25.5238	1.05153e-08	1.60158e-09	1.58453e-06	0.273	16.5213	20	1e-05	1e-05	1e-05	
0.0663377	20.457	0.548858	0.43278	0.164341	7.28922e-06	0.0043	0.00052425	1.68299e-05	1.26435e-07	1.38547	0.00452758	4	0.00137737	0.000225623	0.000188009	0.000170951	0.000722651	0.000486578	9.18133e-05	5.93416e-05	0.016	0.39	1.7	0.000135008	165.319	10.3848	0.016	8.15721	3.66914e-09	2.39641e-10	1.00015e-07	0.273	104.681	20	1e-05	1e-05	1e-05	
0.12927	17.6896	0.772487	0.886563	0.38358	8.67439e-06	0.0043	0.000525416	2.11888e-05	2.28445e-07	1.38712	0.00287773	4	0.00213794	0.000405876	0.000678293	0.00163811	0.00130738	0.000183853	4.80096e-05	2.90049e-05	0.016	0.39	1.7	8.69393e-05	227.135	10.0982	0.016	15.397	2.83447e-08	2.25529e-09	1.71408e-06	0.273	42.865	20	1e-05	1e-05	1e-05	
0.130456	19.8097	0.7625	1.13624	0.521438	7.17982e-06	0.0043	0.000655778	1.89631e-05	3.27718e-07	1.38711	0.0028925	4	0.00219273	0.000389819	0.00216059	0.00252666	0.000391491	0.000230122	9.1704e-05	7.72603e-05	0.016	0.39	1.7	0.000101286	217.71	10.107	0.016	20.2116	1.36489e-08	1.15175e-09	8.69289e-07	0.273	52.2905	20	1e-05	1e-05	1e-05	
0.0919434	17.4386	0.645382	0.870874	0.336848	5.50843e-06	0.0043	0.000536492	1.96835e-05	1.17534e-07	1.38521	0.00478949	4	0.00102721	0.000131465	0.000108532	0.000257248	0.00021102	0.000243842	7.10702e-05	4.88015e-05	0.016	0.39	1.7	0.000301808	243.184	10.2627	0.016	14.8503	1.90339e-08	6.89855e-10	1.06484e-07	0.273	26.8161	20	1e-05	1e-05	1e-05	
0.0941115	18.8925	0.640901	0.621469	0.260854	2.44219e-06	0.0043	0.000709121	2.51565e-05	1.84295e-07	1.38697	0.00302633	4	0.00126316	0.000202291	0.000248946	0.000419367	0.000429856	0.000108715	6.25462e-05	1.68171e-05	0.016	0.39	1.7	4.79045e-05	238.79	10.265	0.016	11.3189	1.11196e-08	1.21004e-09	1.29556e-06	0.273	31.2095	20	1e-05	1e-05	1e-05	
0.16567	18.2211	0.832827	1.36264	0.605395	1.10691e-05	0.0043	0.000608383	2.10759e-05	2.84224e-07	1.38207	0.00793332	4	0.00409852	0.000535178	0.000833303	0.000751583	0.000370173	0.000468013	0.000107176	0.000112141	0.016	0.39	1.7	0.000191897	254.64	10.0015	0.016	23.9632	7.04893e-09	5.36817e-10	1.23932e-06	0.273	15.3601	20	1e-05	1e-05	1e-05	
0.146187	19.0729	0.83421	0.939293	0.375387	1.23371e-05	0.0043	0.000814038	3.19855e-05	2.54995e-07	1.38645	0.00354865	4	0.00288579	0.000446081	0.00124468	0.00157951	0.000757962	0.000670857	0.000117041	9.26242e-05	0.016	0.39	1.7	0.000224162	236.671	10.0196	0.016	16.1771	1.60389e-08	1.07684e-09	5.63377e-07	0.273	33.3287	20	1e-05	1e-05	1e-05	
0.0790927	19.0993	0.617104	0.339762	0.152952	6.38938e-06	0.0043	0.000720981	2.94962e-05	1.89188e-07	1.38421	0.00579494	4	0.00234579	0.000391457	0.000892026	0.00035882	0.000329467	0.000222078	5.63283e-05	6.61019e-05	0.016	0.39	1.7	0.000130171	246.077	10.3038	0.016	6.11299	1.7447e-08	9.58886e-10	4.47624e-07	0.273	23.9234	20	1e-05	1e-05	1e-05	
0.10032	17.4006	0.661626	0.19761	0.0742679	6.996e-06	0.0043	0.000569915	2.17616e-05	2.36688e-07	1.38744	0.00255868	4	0.00224067	0.000350938	0.000396273	0.00123459	0.000757812	0.000277739	9.67893e-05	3.96553e-05	0.016	0.39	1.7	9.85534e-05	227.742	10.2381	0.016	3.40426	6.95369e-09	5.51273e-10	2.4564e-07	0.273	42.2584	20	1e-05	1e-05	1e-05	
0.972214	13.9497	1.88862	2.14632	0.762303	2.11962e-05	0.0043	0.00293744	9.75008e-05	3.18166e-06	1.38447	0.00553275	4	0.0140093	0.00226784	0.0123773	1.71892e-09	1.00284e-05	0.00236282	0.000236189	0.000227476	0.016	0.39	1.7	0.000407572	261.444	8.13917	0.016	37.8405	8.49248e-07	2.37065e-08	1.28934e-05	0.272999	8.55566	20	1e-05	1e-05	1e-05	
1.10164	14.7512	1.92332	2.21196	0.901658	3.36833e-05	0.0043	0.00251129	0.000117622	1.03331e-06	1.38729	0.00270789	4	0.00788763	0.00145809	0.0119722	1.73927e-09	1.05694e-05	0.000823362	0.000266432	0.000155173	0.016	0.39	1.7	0.000755912	256.083	7.97504	0.016	38.6975	6.44235e-08	3.90718e-09	4.72137e-06	0.273	13.9169	20	1e-05	1e-05	1e-05	
0.188617	17.1686	0.928834	0.594101	0.225398	1.29358e-05	0.0043	0.00109664	3.51979e-05	3.5848e-07	1.38496	0.00504381	4	0.00334321	0.000523786	0.00143873	0.000672199	0.001837	0.000361305	0.000259022	5.90451e-05	0.016	0.39	1.7	0.000474272	249.619	9.88255	0.016	10.5061	3.64151e-08	2.64265e-09	1.30665e-06	0.273	20.3814	20	1e-05	1e-05	1e-05	
0.0972116	17.9767	0.661207	0.759275	0.278609	6.46393e-06	0.0043	0.000455765	1.82507e-05	2.22913e-07	1.3859	0.00409537	4	0.00173072	0.00024181	0.000381854	0.00218257	0.000339873	0.000202601	9.57713e-05	6.06892e-05	0.016	0.39	1.7	0.000168312	237.285	10.2416	0.016	13.9943	1.81339e-09	2.28347e-10	1.03746e-07	0.273	32.7149	20	1e-05	1e-05	1e-05	
0.0833668	20.1136	0.602208	0.256121	0.139721	4.46131e-06	0.0043	0.000571434	1.8353e-05	1.01033e-07	1.38104	0.0089579	4	0.00144261	0.000245229	0.000368241	0.000218439	0.00071432	0.000124719	5.9851e-05	3.38813e-05	0.016	0.39	1.7	7.94232e-05	210.339	10.3144	0.016	4.63106	2.45456e-08	1.33597e-09	1.02678e-06	0.273	59.6612	20	1e-05	1e-05	1e-05	
0.713497	16.85	1.69914	2.39124	1.02003	2.75605e-05	0.0043	0.00176735	7.75286e-05	1.94979e-06	1.38311	0.00689033	4	0.0112519	0.00238998	0.0107853	2.09299e-08	1.04492e-05	0.000946796	0.000659356	0.00027167	0.016	0.39	1.7	0.00180252	261.784	8.58737	0.016	43.7598	1.53396e-07	4.46894e-09	9.2605e-07	0.273	8.21585	20	1e-05	1e-05	1e-05	
0.137841	20.175	0.792472	0.727627	0.306865	8.84406e-06	0.0043	0.000605326	2.38211e-05	2.9196e-07	1.38757	0.00242994	4	0.00209821	0.000361139	0.00084028	0.00182076	0.000985533	0.000245254	5.61908e-05	8.2827e-05	0.016	0.39	1.7	0.000235157	239.993	10.0697	0.016	13.1925	4.89456e-09	9.65031e-10	4.879e-07	0.273	30.0074	20	1e-05	1e-05	1e-05	
0.0457017	19.8625	0.473387	0.438073	0.157419	3.40995e-06	0.0043	0.000416931	1.43483e-05	1.45959e-07	1.38	0.00999641	4	0.0013522	0.000198073	6.51221e-05	4.08002e-05	7.81742e-05	0.000186739	6.50774e-05	9.84244e-05	0.016	0.39	1.7	0.000335713	247.732	10.4809	0.016	7.93774	1.8343e-09	2.06653e-10	1.54851e-07	0.273	22.268	20	1e-05	1e-05	1e-05	
1.04378	14.741	1.8658	3.25811	1.22538	1.54198e-05	0.0043	0.00178472	7.89036e-05	1.97266e-06	1.38436	0.00564375	4	0.00985242	0.00139686	0.0121412	3.1711e-09	9.63895e-06	0.00123435	0.00041476	0.000241696	0.016	0.39	1.7	0.000398488	265.349	8.09042	0.016	58.0289	3.23084e-07	1.22779e-08	1.52916e-05	0.273	4.65113	20	1e-05	1e-05	1e-05	
0.0563622	17.5986	0.509824	0.51227	0.22268	3.25209e-06	0.0043	0.000276931	1.29129e-05	5.623e-08	1.38358	0.00641847	4	0.000969442	0.000160573	0.000291182	0.000195179	0.000704808	0.000320764	6.50314e-05	2.98632e-05	0.016	0.39	1.7	6.26406e-05	183.578	10.4338	0.016	9.20718	4.12092e-09	3.58927e-10	2.09154e-07	0.273	86.4218	20	1e-05	1e-05	1e-05	
0.0419298	19.6636	0.458602	0.538866	0.230251	4.90607e-06	0.0043	0.000555203	1.4335e-05	1.17122e-07	1.38149	0.00851401	4	0.00115669	0.000163909	8.24682e-05	0.000187446	0.000362602	0.000183748	5.40425e-05	1.97939e-05	0.016	0.39	1.7	9.8446e-05	237.932	10.4995	0.016	10.2748	2.17589e-09	1.76697e-10	4.62232e-08	0.273	32.0684	20	1e-05	1e-05	1e-05	
0.188178	16.8151	0.868212	0.425327	0.132275	1.3541e-05	0.0043	0.00149514	7.01882e-05	3.30898e-07	1.38748	0.00252074	4	0.0030056	0.000499212	0.000846788	0.00398189	0.00157026	0.000646704	0.000194436	0.000143287	0.016	0.39	1.7	5.13969e-05	251.185	9.94361	0.016	7.64117	7.16915e-08	4.06844e-09	2.65549e-06	0.273	18.8147	20	1e-05	1e-05	1e-05	
0.215461	16.8605	0.964055	0.763569	0.325002	8.83212e-06	0.0043	0.00125491	4.81113e-05	3.48633e-07	1.38631	0.0036867	4	0.00328195	0.000640039	0.00343034	0.00224947	0.00209181	0.000478654	0.000188282	7.53685e-05	0.016	0.39	1.7	7.61105e-05	253.613	9.82048	0.016	13.3244	3.43998e-08	2.82683e-09	7.94273e-07	0.273	16.3866	20	1e-05	1e-05	1e-05	
1.53559	12.4428	2.15748	1.80445	0.792856	3.93305e-05	0.0043	0.00408064	9.32999e-05	4.33123e-06	1.382	0.00800108	4	0.0141545	0.00218339	0.0116796	1.93956e-10	9.76431e-06	0.00210005	0.000316165	0.000510999	0.016	0.39	1.7	0.000733642	239.453	7.30693	0.016	32.8534	8.29946e-07	3.30076e-08	1.49832e-05	0.272999	30.5474	20	1e-05	1e-05	1e-05	
0.126027	17.3682	0.775672	1.06409	0.425922	9.72205e-06	0.0043	0.000687771	2.1072e-05	1.56788e-07	1.36775	0.0222488	4	0.00277827	0.000434891	0.000804934	0.000325263	0.00105744	0.000347939	0.000145809	9.43427e-05	0.016	0.39	1.7	0.00017923	230.87	10.0983	0.016	19.3845	1.36824e-08	7.26259e-10	4.821e-07	0.273	39.13	20	1e-05	1e-05	1e-05	
0.106583	16.2525	0.648348	0.678865	0.297068	1.96992e-05	0.0043	0.00109791	3.84987e-05	1.67022e-07	1.38648	0.00351603	4	0.00163459	0.000261213	0.000870119	0.00126228	0.000535995	0.000233531	8.15374e-05	5.07476e-05	0.016	0.39	1.7	0.00014016	233.173	10.2451	0.016	12.764	1.23233e-08	9.46393e-10	4.92329e-07	0.273	36.8275	20	1e-05	1e-05	1e-05	
0.0607437	18.0097	0.521177	0.373941	0.130172	6.18041e-06	0.0043	0.000363145	1.51831e-05	8.16089e-08	1.38818	0.00182226	4	0.00122137	0.000172237	3.56835e-05	0.00056978	0.000285159	0.000253513	4.43556e-05	5.1879e-05	0.016	0.39	1.7	0.000146548	249.924	10.4181	0.016	6.52894	4.54292e-09	5.36983e-10	1.38985e-07	0.273	20.076	20	1e-05	1e-05	1e-05	
0.118171	18.3924	0.720839	0.718531	0.32921	1.51795e-05	0.0043	0.000623656	2.60972e-05	2.75793e-07	1.38651	0.00349298	4	0.00340511	0.000550327	0.000866296	0.00105104	0.00174042	0.000737968	0.000105453	0.00010335	0.016	0.39	1.7	0.000226816	234.971	10.161	0.016	12.7524	4.56804e-08	3.15887e-09	1.43907e-06	0.273	35.0292	20	1e-05	1e-05	1e-05	
0.780324	18.9548	1.64258	1.94265	0.758932	1.58551e-05	0.0043	0.00100655	4.21874e-05	8.34122e-07	1.38689	0.00310517	4	0.00458263	0.000902589	0.00254665	6.93725e-08	1.02611e-05	0.000484648	0.000221992	0.000327241	0.016	0.39	1.7	0.000148714	223.194	8.5771	0.016	34.5853	1.45475e-07	8.36625e-09	4.78024e-06	0.273	46.806	20	1e-05	1e-05	1e-05	
0.1172	18.1482	0.736502	0.308669	0.117526	5.97967e-06	0.0043	0.000913716	2.70675e-05	2.72418e-07	1.38308	0.006925	4	0.00344517	0.000682365	0.000547449	0.000226968	0.000875493	0.000549827	8.17102e-05	0.000127202	0.016	0.39	1.7	0.000266946	237.243	10.1463	0.016	5.398	1.26366e-08	1.12383e-09	3.31107e-07	0.273	32.7574	20	1e-05	1e-05	1e-05	
0.142837	17.1918	0.767126	0.351641	0.142571	1.75299e-05	0.0043	0.00189131	6.68736e-05	1.60503e-07	1.38359	0.00640798	4	0.00258148	0.000446522	0.000928572	0.000380947	0.000811326	0.000253655	0.00012492	0.000128806	0.016	0.39	1.7	0.000175489	210.659	10.09	0.016	6.32709	5.29856e-08	2.43127e-09	2.1242e-06	0.273	59.3409	20	1e-05	1e-05	1e-05	
0.0910853	18.7747	0.609644	0.495272	0.195755	5.90432e-06	0.0043	0.000607434	3.1597e-05	1.35751e-07	1.38219	0.00781312	4	0.0014482	0.000272016	0.000354688	0.000495363	0.000486549	0.000148762	5.61534e-05	5.52206e-05	0.016	0.39	1.7	9.73078e-05	235.642	10.2993	0.016	8.90707	2.80633e-09	1.99058e-10	3.71622e-08	0.273	34.3584	20	1e-05	1e-05	1e-05	
0.11347	17.9709	0.673065	0.889685	0.313366	7.34519e-06	0.0043	0.00127496	4.67324e-05	3.0717e-07	1.38499	0.00500549	4	0.00416323	0.000716569	0.00198995	0.000538911	0.000706725	0.000398654	0.000128295	4.88736e-05	0.016	0.39	1.7	0.000297397	241.57	10.2135	0.016	15.7969	1.95174e-08	1.27183e-09	9.15464e-07	0.273	28.4295	20	1e-05	1e-05	1e-05	
