GLUT	Hexokinase	HPI	PFK	Aldolase	TPI	GAPDH	PGK	PGAM	Enolase	PYK	LDH	PSA	PSP	SHMT	MCT	DHase	ATPase	PPP	PDH	AK	MPM	SERout	GLYout	TK	PGLM	UPP	GS	GP	PPASE	NDK	
0.000503881	0.000503881	0.000437735	0.00053482	0.00053482	0.00053482	0.00116673	0.00116673	0.000201269	0.000201269	0.000201269	0.000201269	0.000965456	0.000965456	0.000766972	0.000201269	0.000965456	0.00032912	6.61464e-05	0.000965456	2.66454e-15	1.07026e-11	0.000198484	0.000766972	9.70852e-05	6.21674e-15	1.73617e-07	1.73617e-07	1.73617e-07	1.73617e-07	1.73617e-07	
0.000634429	0.000634429	0.000502102	0.000594257	0.000594257	0.000594257	0.00128067	0.00128067	0.000530196	0.000530196	0.000530196	0.000530196	0.000750474	0.000750474	0.00029511	0.000530196	0.000750474	0.000582091	0.000132327	0.000750474	-1.55431e-15	1.35214e-10	0.000455364	0.00029511	9.21555e-05	0	9.04223e-08	9.04223e-08	9.04223e-08	9.04223e-08	9.04223e-08	
0.00199583	0.00199583	0.00193393	0.00202399	0.00202399	0.00202399	0.00413803	0.00413803	0.000235305	0.000235305	0.000235305	-6.20455e-08	0.00390273	0.00390273	0.00276173	-6.20455e-08	0.00413809	0.0034088	6.19013e-05	0.00390273	1.42109e-14	0.000235367	0.001141	0.00276173	9.0056e-05	0	4.48019e-06	4.48019e-06	4.48019e-06	4.48019e-06	4.48019e-06	
0.00203062	0.00203062	0.00195132	0.00204539	0.00204539	0.00204539	0.00418487	0.00418487	0.000246624	0.000246624	0.000246624	-7.03292e-08	0.00393824	0.00393824	0.0029666	-7.03292e-08	0.00418494	0.00356155	7.93023e-05	0.00393824	1.77636e-15	0.000246694	0.000971644	0.0029666	9.40777e-05	-9.72497e-15	9.48659e-07	9.48659e-07	9.48659e-07	9.48659e-07	9.48659e-07	
0.0011242	0.0011242	0.000977875	0.0010712	0.0010712	0.0010712	0.00223574	0.00223574	0.000650729	0.000650729	0.000650729	0.000649757	0.00158501	0.00158501	0.000875626	0.000649757	0.00158598	0.00070314	0.000146329	0.00158501	-2.22045e-14	9.72566e-07	0.000709383	0.000875626	9.33295e-05	5.71563e-15	5.63114e-07	5.63114e-07	5.63114e-07	5.63114e-07	5.63114e-07	
0.000654655	0.000654655	0.000558988	0.000645698	0.000645698	0.000645698	0.00137811	0.00137811	0.000231179	0.000231179	0.000231179	0.000231179	0.00114693	0.00114693	0.00036468	0.000231179	0.00114693	0.000308888	9.56673e-05	0.00114693	5.88418e-15	4.541e-10	0.000782246	0.00036468	8.671e-05	-4.06282e-15	4.96466e-08	4.96466e-08	4.96466e-08	4.96466e-08	4.96466e-08	
0.000344851	0.000344851	0.000248508	0.000345554	0.000345554	0.000345554	0.000788154	0.000788154	0.00028307	0.00028307	0.00028307	0.00028307	0.000505084	0.000505084	0.000254402	0.00028307	0.000505084	0.000380599	9.63427e-05	0.000505084	-4.66294e-15	7.23496e-12	0.000250682	0.000254402	9.70458e-05	6.62788e-15	2.20119e-07	2.20119e-07	2.20119e-07	2.20119e-07	2.20119e-07	
0.00220529	0.00220529	0.00210942	0.00219457	0.00219457	0.00219457	0.0044743	0.0044743	0.000189386	0.000189386	0.000189386	-4.25282e-08	0.00428491	0.00428491	0.00281429	-4.25282e-08	0.00447434	0.00272534	9.58694e-05	0.00428491	2.04281e-14	0.000189428	0.00147062	0.00281429	8.51523e-05	5.70522e-15	1.05349e-06	1.05349e-06	1.05349e-06	1.05349e-06	1.05349e-06	
0.000551543	0.000551543	0.000505322	0.000606237	0.000606237	0.000606237	0.00131339	0.00131339	0.000409359	0.000409359	0.000409359	0.000409331	0.000904029	0.000904029	0.000696015	0.000409331	0.000904058	0.000565157	4.62206e-05	0.000904029	6.66134e-16	2.82301e-08	0.000208015	0.000696015	0.000100915	4.289e-15	1.78467e-07	1.78467e-07	1.78467e-07	1.78467e-07	1.78467e-07	
0.000362458	0.000362458	0.000291265	0.000382776	0.000382776	0.000382776	0.000857063	0.000857063	7.10172e-05	7.10172e-05	7.10172e-05	7.10172e-05	0.000786046	0.000786046	0.000463118	7.10172e-05	0.000786046	0.00018281	7.11929e-05	0.000786046	-1.93734e-14	1.14959e-15	0.000322928	0.000463118	9.15108e-05	0	3.58886e-08	3.58886e-08	3.58886e-08	3.58886e-08	3.58886e-08	
0.00171858	0.00171858	0.00157691	0.00167395	0.00167395	0.00167395	0.00344493	0.00344493	0.000230168	0.000230168	0.000230168	-1.41504e-07	0.00321476	0.00321476	0.00197256	-1.41504e-07	0.00344507	0.00327382	0.00014167	0.00321476	1.06581e-14	0.00023031	0.00124221	0.00197256	9.70372e-05	-4.74585e-15	2.78384e-06	2.78384e-06	2.78384e-06	2.78384e-06	2.78384e-06	
0.000398085	0.000398085	0.000220808	0.000309346	0.000309346	0.000309346	0.00070723	0.00070723	0.000231984	0.000231984	0.000231984	0.000231984	0.000475246	0.000475246	0.000320924	0.000231984	0.000475246	0.000231719	0.000177277	0.000475246	1.9984e-14	2.65089e-14	0.000154322	0.000320924	8.85384e-05	0	6.5361e-08	6.5361e-08	6.5361e-08	6.5361e-08	6.5361e-08	
0.000387366	0.000387366	0.000269432	0.000354849	0.000354849	0.000354849	0.000795115	0.000795115	0.000191738	0.000191738	0.000191738	0.000191738	0.000603377	0.000603377	0.000340022	0.000191738	0.000603377	0.000244604	0.000117934	0.000603377	-7.88258e-15	3.56636e-15	0.000263355	0.000340022	8.54168e-05	-4.28482e-15	3.34308e-08	3.34308e-08	3.34308e-08	3.34308e-08	3.34308e-08	
0.00100959	0.00100959	0.000940206	0.00103421	0.00103421	0.00103421	0.00216243	0.00216243	0.000562968	0.000562968	0.000562968	0.000562128	0.00159946	0.00159946	0.000509001	0.000562128	0.0016003	0.00069186	6.9387e-05	0.00159946	-1.28786e-14	8.40099e-07	0.00109046	0.000509001	9.40052e-05	-3.60729e-15	6.5263e-07	6.5263e-07	6.5263e-07	6.5263e-07	6.5263e-07	
0.000912451	0.000912451	0.000810138	0.000911226	0.000911226	0.000911226	0.00192354	0.00192354	0.00051508	0.00051508	0.00051508	0.000509563	0.00140846	0.00140846	0.000545003	0.000509563	0.00141398	0.000686142	0.000102313	0.00140846	8.43769e-15	5.51734e-06	0.000863457	0.000545003	0.000101088	0	5.26278e-07	5.26278e-07	5.26278e-07	5.26278e-07	5.26278e-07	
0.00259077	0.00259077	0.00247024	0.00257776	0.00257776	0.00257776	0.00526304	0.00526304	0.000385148	0.000385148	0.000385148	-1.21327e-07	0.0048779	0.0048779	0.00331428	-1.21327e-07	0.00526316	0.00547968	0.000120533	0.0048779	-3.55271e-15	0.000385269	0.00156362	0.00331428	0.000107524	-3.79848e-15	8.47832e-06	8.47832e-06	8.47832e-06	8.47832e-06	8.47832e-06	
0.000726186	0.000726186	0.000642768	0.000741626	0.000741626	0.000741626	0.00158211	0.00158211	0.000453638	0.000453638	0.000453638	0.000453636	0.00112847	0.00112847	0.000522385	0.000453636	0.00112847	0.000567803	8.34173e-05	0.00112847	9.32587e-15	2.17701e-09	0.000606087	0.000522385	9.88577e-05	7.76866e-15	1.6118e-07	1.6118e-07	1.6118e-07	1.6118e-07	1.6118e-07	
0.000750479	0.000750479	0.000666432	0.000760424	0.000760424	0.000760424	0.00161484	0.00161484	0.000260609	0.000260609	0.000260609	0.000260608	0.00135423	0.00135423	0.00085213	0.000260608	0.00135423	0.000364365	8.40473e-05	0.00135423	-4.44089e-16	1.47236e-10	0.000502102	0.00085213	9.39924e-05	0	1.82741e-07	1.82741e-07	1.82741e-07	1.82741e-07	1.82741e-07	
0.000427366	0.000427366	0.000351714	0.000447313	0.000447313	0.000447313	0.000990223	0.000990223	0.000202964	0.000202964	0.000202964	0.000202964	0.00078726	0.00078726	0.000545721	0.000202964	0.00078726	0.000318418	7.56522e-05	0.00078726	-6.66134e-16	1.74287e-13	0.000241539	0.000545721	9.55983e-05	0	8.97211e-08	8.97211e-08	8.97211e-08	8.97211e-08	8.97211e-08	
0.000882333	0.000882333	0.000791327	0.000874643	0.000874643	0.000874643	0.0018326	0.0018326	0.000663026	0.000663026	0.000663026	0.000663024	0.00116958	0.00116958	0.000890224	0.000663024	0.00116958	0.000738089	9.10065e-05	0.00116958	-7.99361e-15	1.90432e-09	0.000279354	0.000890224	8.33167e-05	0	5.89206e-07	5.89206e-07	5.89206e-07	5.89206e-07	5.89206e-07	
0.00117788	0.00117788	0.0010716	0.00117038	0.00117038	0.00117038	0.00243954	0.00243954	0.000243901	0.000243901	0.000243901	-2.78183e-08	0.00219564	0.00219564	0.000736898	-2.78183e-08	0.00243957	0.00350461	0.000106288	0.00219564	4.44089e-15	0.000243929	0.00145874	0.000736898	9.87825e-05	5.25434e-15	1.64978e-06	1.64978e-06	1.64978e-06	1.64978e-06	1.64978e-06	
0.000929005	0.000929005	0.000810613	0.000905472	0.000905472	0.000905472	0.0019058	0.0019058	0.000406737	0.000406737	0.000406737	0.000406735	0.00149907	0.00149907	0.00107581	0.000406735	0.00149907	0.00047787	0.000118392	0.00149907	1.08802e-14	1.56613e-09	0.000423261	0.00107581	9.48594e-05	-7.26364e-15	2.13616e-07	2.13616e-07	2.13616e-07	2.13616e-07	2.13616e-07	
0.00100061	0.00100061	0.000893437	0.000985953	0.000985953	0.000985953	0.00206442	0.00206442	0.000422369	0.000422369	0.000422369	0.000422367	0.00164205	0.00164205	0.000530073	0.000422367	0.00164205	0.000499845	0.000107171	0.00164205	-1.26565e-14	2.11197e-09	0.00111198	0.000530073	9.2516e-05	-5.28671e-15	4.12844e-07	4.12844e-07	4.12844e-07	4.12844e-07	4.12844e-07	
0.00046275	0.00046275	0.000365879	0.00046658	0.00046658	0.00046658	0.00103386	0.00103386	0.000227639	0.000227639	0.000227639	0.000227639	0.000806223	0.000806223	0.000455006	0.000227639	0.000806223	0.000332128	9.68704e-05	0.000806223	4.66294e-15	1.43977e-11	0.000351217	0.000455006	0.000100701	0	4.22495e-08	4.22495e-08	4.22495e-08	4.22495e-08	4.22495e-08	
0.000870918	0.000870918	0.000778877	0.000878266	0.000878266	0.000878266	0.00185592	0.00185592	0.000421332	0.000421332	0.000421332	0.000421332	0.00143459	0.00143459	0.0011165	0.000421332	0.00143459	0.00052785	9.20409e-05	0.00143459	-2.44249e-15	3.08623e-10	0.000318085	0.0011165	9.93891e-05	-2.80345e-15	2.24144e-07	2.24144e-07	2.24144e-07	2.24144e-07	2.24144e-07	
